1910,-0.3053,0.0177,-0.2613,-0.0086,-0.0019,0.9882
1915,-0.3181,0.0542,-0.3095,-0.0040,-0.0013,0.9883
1920,-0.3479,0.0552,-0.2726,-0.0074,-0.0031,0.9853
1925,-0.2807,0.1056,-0.2785,-0.0042,-0.0062,0.9872
1930,-0.2911,0.0076,-0.2551,-0.0062,-0.0041,0.9888
1935,-0.3745,0.0795,-0.2820,-0.0063,-0.0036,0.9870
1940,-0.2972,0.1273,-0.2854,-0.0039,-0.0025,0.9849
1945,-0.3342,0.0542,-0.2645,-0.0084,-0.0035,0.9912
1950,-0.3189,0.0318,-0.2834,-0.0039,-0.0044,0.9911
1955,-0.2992,0.0714,-0.3002,-0.0084,-0.0038,0.9875
1960,-0.2920,0.1441,-0.2962,-0.0040,-0.0020,0.9881
1965,-0.2751,0.0689,-0.2613,-0.0066,-0.0021,0.9856
1970,-0.2403,0.0692,-0.2494,-0.0064,-0.0037,0.9905
1975,-0.3514,0.0854,-0.2625,-0.0041,-0.0062,0.9929
1980,-0.3499,0.0798,-0.2970,-0.0072,-0.0045,0.9862
1985,-0.2997,0.0286,-0.2758,-0.0045,-0.0011,0.9868
1990,-0.3098,0.1847,-0.2544,-0.0081,-0.0023,0.9909
1995,-0.3659,0.0433,-0.2943,-0.0041,-0.0050,0.9895
2000,-0.3068,0.0428,-0.2787,-0.0067,-0.0053,0.9891
2005,-0.2581,0.1418,-0.2901,-0.0054,-0.0028,0.9856
2010,-0.2583,0.0411,-0.2805,-0.0069,-0.0014,0.9909
2015,-0.3297,0.0923,-0.3095,-0.0061,-0.0011,0.9904
2020,-0.2972,0.0480,-0.2780,-0.0050,-0.0046,0.9891
2025,-0.2667,0.0564,-0.3162,-0.0053,-0.0067,0.9885
2030,-0.3282,0.0936,-0.3105,-0.0061,-0.0032,0.9890
2035,-0.3438,0.0372,-0.3004,-0.0062,-0.0022,0.9913
2040,-0.3162,0.0818,-0.2839,-0.0055,-0.0018,0.9897
2045,-0.2943,0.0936,-0.2714,-0.0061,-0.0043,0.9877
2050,-0.2787,0.0983,-0.2982,-0.0053,-0.0049,0.9876
2060,-0.2785,0.0424,-0.3209,-0.0063,-0.0042,0.9890
2060,-0.2935,0.1128,-0.2711,-0.0052,-0.0030,0.9905
2070,-0.2746,0.1162,-0.3206,-0.0053,-0.0018,0.9869
2075,-0.2768,0.0869,-0.2728,-0.0066,-0.0032,0.9909
2080,-0.3292,0.1177,-0.2672,-0.0057,-0.0047,0.9892
2085,-0.3026,0.0485,-0.2736,-0.0065,-0.0057,0.9859
2090,-0.3177,0.0835,-0.2920,-0.0049,-0.0032,0.9913
2095,-0.3310,0.0616,-0.2960,-0.0067,-0.0015,0.9872
2100,-0.3206,0.0534,-0.3233,-0.0058,-0.0017,0.9874
2105,-0.2748,0.0946,-0.2943,-0.0065,-0.0049,0.9870
2110,-0.2706,-0.0549,-0.3004,-0.0057,-0.0053,0.9937
2115,-0.3804,0.0687,-0.2684,-0.0067,-0.0038,0.9865
2120,-0.2844,-0.0510,-0.2824,-0.0066,-0.0020,0.9895
2125,-0.2977,0.0527,-0.2605,-0.0062,-0.0018,0.9860
2130,-0.2938,0.0158,-0.2546,-0.0056,-0.0029,0.9868
2135,-0.2467,0.0032,-0.3108,-0.0064,-0.0053,0.9882
2140,-0.3177,0.0574,-0.2950,-0.0048,-0.0062,0.9953
2145,-0.3374,0.0308,-0.2765,-0.0063,-0.0038,0.9892
2150,-0.2844,0.1209,-0.2568,-0.0063,-0.0010,0.9861
2155,-0.3226,0.0717,-0.2711,-0.0050,-0.0022,0.9888
2160,-0.3430,0.1111,-0.2839,-0.0073,-0.0051,0.9877
2165,-0.2893,0.0879,-0.3085,-0.0046,-0.0048,0.9904
2170,-0.3209,0.0670,-0.2763,-0.0040,-0.0007,0.9872
2175,-0.2854,0.0771,-0.3100,-0.0040,-0.0023,0.9877
2180,-0.3002,0.1015,-0.2763,-0.0071,-0.0042,0.9899
2185,-0.2347,0.0244,-0.2763,-0.0046,-0.0059,0.9931
2190,-0.3425,0.0044,-0.3093,-0.0083,-0.0042,0.9898
2195,-0.3248,0.0044,-0.2881,-0.0038,-0.0007,0.9904
2200,-0.3036,0.0709,-0.2558,-0.0089,-0.0022,0.9827
2205,-0.2408,0.1042,-0.3031,-0.0037,-0.0053,0.9889
2210,-0.3359,-0.0195,-0.2763,-0.0069,-0.0056,0.9894
2215,-0.3344,0.1049,-0.2728,-0.0044,-0.0038,0.9873
2220,-0.2386,0.0958,-0.2605,-0.0054,-0.0010,0.9878
2225,-0.2512,0.0411,-0.2768,-0.0077,-0.0016,0.9852
2230,-0.2655,0.0731,-0.3167,-0.0034,-0.0035,0.9905
2235,-0.3084,0.0901,-0.3189,-0.0082,-0.0084,0.9878
2240,-0.3152,0.0906,-0.2787,-0.0023,-0.0040,0.9900
2245,-0.2359,0.0158,-0.3068,-0.0075,0.0001,0.9870
2250,-0.2470,0.0227,-0.2886,-0.0052,-0.0009,0.9917
2255,-0.2943,0.0382,-0.2876,-0.0055,-0.0058,0.9879
2260,-0.3145,0.1244,-0.2714,-0.0070,-0.0077,0.9888
2265,-0.2945,-0.0241,-0.2992,-0.0043,-0.0037,0.9903
2270,-0.3014,0.1468,-0.3125,-0.0082,-0.0009,0.9896
2275,-0.3140,0.0552,-0.2406,-0.0037,-0.0015,0.9889
2280,-0.2504,0.0244,-0.2763,-0.0065,-0.0058,0.9865
2285,-0.3191,0.0638,-0.3053,-0.0062,-0.0058,0.9875
2290,-0.3103,0.0219,-0.2893,-0.0067,-0.0055,0.9920
2295,-0.2736,-0.0456,-0.2815,-0.0073,0.0003,0.9898
2300,-0.2120,0.0044,-0.2768,-0.0057,-0.0014,0.9877
2305,-0.3085,0.0473,-0.3024,-0.0064,-0.0058,0.9889
2310,-0.3209,0.1130,-0.2716,-0.0050,-0.0064,0.9894
2315,-0.3425,0.0643,-0.3113,-0.0060,-0.0042,0.9895
2320,-0.2876,0.0308,-0.2802,-0.0065,-0.0011,0.9882
2325,-0.3204,0.0202,-0.3083,-0.0061,-0.0020,0.9870
2330,-0.2945,0.0084,-0.2935,-0.0060,-0.0049,0.9884
2335,-0.2952,0.0726,-0.2778,-0.0050,-0.0060,0.9906
2340,-0.3088,0.0384,-0.2687,-0.0052,-0.0044,0.9886
2345,-0.3265,0.1017,-0.3056,-0.0063,-0.0017,0.9888
2350,-0.3012,0.0214,-0.2502,-0.0050,-0.0016,0.9887
2355,-0.2891,0.0401,-0.2556,-0.0059,-0.0050,0.9833
2360,-0.2972,0.0192,-0.2669,-0.0050,-0.0052,0.9925
2365,-0.3691,0.1012,-0.3029,-0.0068,-0.0043,0.9901
2370,-0.2832,0.0254,-0.2844,-0.0066,-0.0015,0.9886
2375,-0.3100,0.0217,-0.2933,-0.0056,-0.0019,0.9872
2380,-0.2224,0.1140,-0.2659,-0.0051,-0.0046,0.9822
2385,-0.3659,-0.0185,-0.2970,-0.0038,-0.0060,0.9946
2390,-0.2736,0.0428,-0.3223,-0.0080,-0.0042,0.9900
2395,-0.3571,-0.0057,-0.2898,-0.0053,-0.0029,0.9903
2400,-0.2667,0.0768,-0.2682,-0.0072,-0.0014,0.9855
2405,-0.2861,0.0983,-0.2743,-0.0044,-0.0035,0.9907
2410,-0.2768,-0.0158,-0.2682,-0.0067,-0.0053,0.9899
2415,-0.4149,0.0640,-0.3167,-0.0065,-0.0042,0.9886
2420,-0.2659,0.0975,-0.3026,-0.0056,-0.0014,0.9911
2425,-0.3031,0.0128,-0.2763,-0.0069,-0.0026,0.9901
2430,-0.3467,0.0111,-0.2726,-0.0043,-0.0037,0.9882
2435,-0.3066,0.1093,-0.3036,-0.0071,-0.0048,0.9871
2440,-0.2780,0.0859,-0.2647,-0.0047,-0.0042,0.9892
2445,-0.3391,-0.0271,-0.2792,-0.0068,-0.0026,0.9898
2450,-0.2497,0.0896,-0.2775,-0.0043,-0.0012,0.9853
2455,-0.2398,0.0310,-0.2928,-0.0066,-0.0037,0.9938
2460,-0.3450,0.0192,-0.2741,-0.0059,-0.0067,0.9909
2465,-0.3051,0.0554,-0.2869,-0.0050,-0.0061,0.9884
2470,-0.3088,0.0505,-0.2970,-0.0076,-0.0020,0.9894
2475,-0.3061,0.0389,-0.2701,-0.0039,-0.0019,0.9892
2480,-0.3664,0.0650,-0.2605,-0.0077,-0.0038,0.9884
2485,-0.2733,0.1096,-0.2896,-0.0035,-0.0047,0.9844
2490,-0.2615,0.0406,-0.3162,-0.0078,-0.0040,0.9920
2495,-0.3721,0.0534,-0.2785,-0.0047,-0.0031,0.9890
2500,-0.3423,-0.0133,-0.2980,-0.0064,-0.0014,0.9895
2505,-0.3211,0.0862,-0.2913,-0.0073,-0.0036,0.9882
2510,-0.2987,0.0293,-0.2748,-0.0028,-0.0044,0.9875
2515,-0.3711,0.0552,-0.2723,-0.0084,-0.0037,0.9867
2525,-0.2421,0.0689,-0.3260,-0.0033,-0.0014,0.9770
2525,-0.3137,0.0416,-0.2869,-0.0082,-0.0023,0.9950
2535,-0.2758,0.0396,-0.2844,-0.0047,-0.0039,0.9907
2540,-0.2787,0.0665,-0.2613,-0.0062,-0.0033,0.9882
2545,-0.2551,0.1431,-0.2763,-0.0059,-0.0047,0.9829
2550,-0.3250,0.0002,-0.3098,-0.0048,-0.0039,0.9900
2555,-0.3785,0.1000,-0.2920,-0.0082,-0.0030,0.9890
2560,-0.2317,0.1357,-0.2765,-0.0036,-0.0022,0.9866
2565,-0.3191,0.0187,-0.2908,-0.0077,-0.0029,0.9906
2570,-0.3319,0.0995,-0.2581,-0.0056,-0.0046,0.9894
2575,-0.3369,0.0389,-0.2699,-0.0064,-0.0045,0.9889
2580,-0.3140,0.0859,-0.2970,-0.0066,-0.0038,0.9883
2585,-0.3425,-0.0138,-0.2972,-0.0058,-0.0028,0.9894
2590,-0.2787,0.0781,-0.2800,-0.0077,-0.0020,0.9884
2595,-0.3445,0.0589,-0.2827,-0.0054,-0.0042,0.9885
2600,-0.3509,-0.0266,-0.2563,-0.0071,-0.0058,0.9907
2605,-0.3147,0.0623,-0.2672,-0.0055,-0.0041,0.9880
2610,-0.2810,0.0822,-0.2957,-0.0051,-0.0023,0.9886
2615,-0.2802,0.1059,-0.2884,-0.0071,-0.0031,0.9869
2620,-0.2824,0.0441,-0.2758,-0.0053,-0.0033,0.9868
2625,-0.2898,0.0694,-0.2524,-0.0064,-0.0037,0.9911
2630,-0.3342,0.1652,-0.2780,-0.0067,-0.0044,0.9856
2635,-0.3243,0.0682,-0.2650,-0.0053,-0.0031,0.9856
2640,-0.2874,0.0066,-0.2411,-0.0068,-0.0034,0.9904
2645,-0.2576,0.0633,-0.2482,-0.0048,-0.0034,0.9926
2650,-0.3063,-0.0271,-0.2672,-0.0051,-0.0040,0.9907
2655,-0.3186,-0.0342,-0.2994,-0.0055,-0.0045,0.9871
2660,-0.3063,-0.0342,-0.2957,-0.0059,-0.0033,0.9881
2665,-0.2802,-0.0197,-0.3058,-0.0055,-0.0022,0.9902
2670,-0.3438,0.0877,-0.2999,-0.0074,-0.0039,0.9878
2675,-0.2832,0.0549,-0.2721,-0.0044,-0.0044,0.9890
2680,-0.2689,0.0086,-0.2711,-0.0083,-0.0046,0.9896
2685,-0.3403,0.1849,-0.2637,-0.0036,-0.0033,0.9888
2690,-0.2467,0.0586,-0.2593,-0.0074,-0.0029,0.9875
2695,-0.3044,0.1571,-0.2586,-0.0062,-0.0032,0.9890
2700,-0.3044,0.0744,-0.2916,-0.0049,-0.0031,0.9900
2705,-0.3319,0.0958,-0.2770,-0.0074,-0.0045,0.9893
2710,-0.3366,0.0163,-0.2898,-0.0033,-0.0030,0.9884
2715,-0.2487,0.1157,-0.2389,-0.0088,-0.0024,0.9875
2720,-0.3041,0.0672,-0.2694,-0.0033,-0.0029,0.9878
2725,-0.3073,0.0793,-0.2879,-0.0076,-0.0033,0.9890
2730,-0.2251,0.0074,-0.2775,-0.0043,-0.0042,0.9891
2735,-0.2916,0.0638,-0.2945,-0.0063,-0.0038,0.9881
2740,-0.3768,0.0131,-0.3046,-0.0069,-0.0026,0.9894
2745,-0.2492,0.0121,-0.3036,-0.0045,-0.0032,0.9890
2750,-0.2861,0.1357,-0.2820,-0.0074,-0.0037,0.9874
2755,-0.2701,0.0015,-0.2551,-0.0040,-0.0032,0.9876
2760,-0.2842,0.0800,-0.2571,-0.0082,-0.0042,0.9893
2765,-0.3063,0.1628,-0.3147,-0.0046,-0.0035,0.9882
2770,-0.3071,0.0335,-0.3071,-0.0071,-0.0029,0.9914
2775,-0.2593,0.0598,-0.2492,-0.0049,-0.0030,0.9902
2780,-0.3196,0.0682,-0.2864,-0.0054,-0.0048,0.9870
2785,-0.2389,0.1170,-0.2842,-0.0064,-0.0044,0.9884
2790,-0.3009,0.0628,-0.2694,-0.0043,-0.0024,0.9904
2795,-0.2795,0.0167,-0.3149,-0.0089,-0.0037,0.9902
2800,-0.2795,0.0411,-0.3157,-0.0049,-0.0036,0.9874
2805,-0.2682,0.0687,-0.3100,-0.0067,-0.0044,0.9879
2810,-0.3221,0.0751,-0.2918,-0.0050,-0.0037,0.9897
2815,-0.2581,0.0490,-0.2751,-0.0056,-0.0033,0.9878
2820,-0.3100,0.0818,-0.3004,-0.0067,-0.0034,0.9876
2825,-0.3113,0.0325,-0.2679,-0.0050,-0.0033,0.9875
2830,-0.2758,0.0074,-0.2913,-0.0064,-0.0032,0.9906
2835,-0.2800,0.0943,-0.2844,-0.0053,-0.0039,0.9880
2840,-0.3834,0.0340,-0.2812,-0.0062,-0.0047,0.9889
2845,-0.2403,0.0591,-0.2829,-0.0060,-0.0037,0.9886
2850,-0.2630,0.0709,-0.3142,-0.0057,-0.0034,0.9885
2855,-0.2746,0.0443,-0.2704,-0.0063,-0.0038,0.9890
2860,-0.3108,0.0234,-0.2827,-0.0071,-0.0038,0.9882
2865,-0.2583,0.1280,-0.2701,-0.0056,-0.0039,0.9902
2870,-0.2842,0.0224,-0.3152,-0.0055,-0.0034,0.9873
2875,-0.3253,-0.0512,-0.2839,-0.0049,-0.0028,0.9894
2880,-0.2674,0.0805,-0.3024,-0.0077,-0.0038,0.9901
2885,-0.2999,0.0798,-0.2465,-0.0054,-0.0041,0.9897
2890,-0.2677,0.0392,-0.2642,-0.0058,-0.0042,0.9866
2895,-0.2768,0.0854,-0.2760,-0.0061,-0.0032,0.9865
2900,-0.3455,-0.0655,-0.2731,-0.0061,-0.0031,0.9910
2905,-0.2620,0.0970,-0.2610,-0.0065,-0.0044,0.9880
2910,-0.3859,0.0155,-0.2775,-0.0057,-0.0048,0.9880
2915,-0.2874,0.0938,-0.2637,-0.0070,-0.0031,0.9895
2920,-0.2891,0.0744,-0.3078,-0.0050,-0.0034,0.9892
2925,-0.3383,0.0953,-0.2901,-0.0072,-0.0034,0.9879
2930,-0.2962,0.0283,-0.2864,-0.0051,-0.0036,0.9877
2935,-0.2916,-0.0670,-0.2487,-0.0055,-0.0035,0.9887
2940,-0.2933,0.0414,-0.3130,-0.0052,-0.0032,0.9888
2945,-0.2849,-0.0155,-0.2888,-0.0058,-0.0028,0.9879
2950,-0.3704,0.0389,-0.2847,-0.0066,-0.0042,0.9876
2955,-0.2859,0.0436,-0.2792,-0.0043,-0.0043,0.9884
2960,-0.2982,0.1074,-0.2563,-0.0074,-0.0034,0.9876
2965,-0.2605,0.0773,-0.2820,-0.0053,-0.0038,0.9898
2970,-0.3073,0.0751,-0.2659,-0.0077,-0.0037,0.9898
2975,-0.3078,0.0022,-0.2563,-0.0046,-0.0042,0.9892
2980,-0.2950,0.0552,-0.2694,-0.0065,-0.0032,0.9897
2990,-0.2955,0.0840,-0.2716,-0.0063,-0.0039,0.9868
2990,-0.2812,0.0914,-0.2536,-0.0057,-0.0030,0.9879
3000,-0.2920,0.0352,-0.2965,-0.0075,-0.0034,0.9916
3005,-0.3034,0.0958,-0.3113,-0.0040,-0.0043,0.9888
3010,-0.2741,-0.0133,-0.3002,-0.0086,-0.0043,0.9888
3015,-0.3529,0.0628,-0.3083,-0.0044,-0.0035,0.9866
3020,-0.3179,0.0589,-0.2896,-0.0074,-0.0031,0.9887
3025,-0.3598,0.1059,-0.3149,-0.0055,-0.0033,0.9884
3030,-0.3088,0.0564,-0.2748,-0.0057,-0.0040,0.9890
3035,-0.3428,0.0832,-0.3085,-0.0082,-0.0043,0.9884
3040,-0.3169,0.1019,-0.2751,-0.0041,-0.0032,0.9895
3045,-0.3162,0.0692,-0.3149,-0.0089,-0.0026,0.9890
3050,-0.2999,0.0190,-0.2716,-0.0033,-0.0032,0.9885
3055,-0.2704,0.0300,-0.3068,-0.0078,-0.0041,0.9911
3060,-0.2778,0.1177,-0.2849,-0.0047,-0.0037,0.9896
3065,-0.3113,0.0630,-0.2980,-0.0053,-0.0038,0.9883
3070,-0.2849,0.1441,-0.2696,-0.0070,-0.0033,0.9881
3075,-0.3649,0.0062,-0.3012,-0.0053,-0.0024,0.9887
3080,-0.2903,0.0263,-0.2620,-0.0076,-0.0048,0.9894
3085,-0.2512,0.0175,-0.3398,-0.0038,-0.0040,0.9865
3090,-0.3371,0.0340,-0.2984,-0.0071,-0.0031,0.9889
3095,-0.2957,0.0645,-0.2871,-0.0045,-0.0026,0.9873
3100,-0.2760,0.0512,-0.2746,-0.0071,-0.0037,0.9873
3105,-0.3290,0.0502,-0.2664,-0.0069,-0.0036,0.9879
3110,-0.3292,0.1298,-0.2440,-0.0047,-0.0036,0.9898
3115,-0.3076,0.0520,-0.2630,-0.0057,-0.0032,0.9871
3120,-0.3553,-0.0005,-0.2982,-0.0057,-0.0035,0.9892
3125,-0.3125,0.1263,-0.2728,-0.0056,-0.0036,0.9893
3130,-0.2822,0.0832,-0.2728,-0.0055,-0.0035,0.9899
3135,-0.3378,0.0357,-0.2805,-0.0069,-0.0033,0.9877
3140,-0.3470,0.0593,-0.2615,-0.0060,-0.0033,0.9895
3145,-0.3201,0.0143,-0.2694,-0.0056,-0.0034,0.9901
3150,-0.2962,0.0741,-0.2600,-0.0062,-0.0034,0.9888
3155,-0.2994,0.0101,-0.2967,-0.0048,-0.0034,0.9877
3160,-0.2691,0.0968,-0.3004,-0.0068,-0.0035,0.9886
3165,-0.3160,0.0022,-0.2677,-0.0044,-0.0025,0.9902
3170,-0.2795,0.0492,-0.2930,-0.0061,-0.0041,0.9883
3175,-0.2755,0.1413,-0.2847,-0.0056,-0.0041,0.9892
3180,-0.3302,0.0889,-0.2721,-0.0059,-0.0038,0.9906
3185,-0.3270,-0.0000,-0.2797,-0.0065,-0.0037,0.9889
3190,-0.3351,0.0596,-0.2413,-0.0047,-0.0020,0.9883
3195,-0.2738,0.0443,-0.2536,-0.0071,-0.0034,0.9895
3200,-0.3004,-0.0293,-0.2657,-0.0049,-0.0039,0.9889
3205,-0.2443,0.0281,-0.2608,-0.0072,-0.0035,0.9875
3210,-0.3014,0.0985,-0.2743,-0.0042,-0.0041,0.9883
3215,-0.2923,-0.0160,-0.2911,-0.0066,-0.0028,0.9880
3220,-0.3164,0.0098,-0.2852,-0.0062,-0.0029,0.9892
3225,-0.2438,-0.0263,-0.2896,-0.0052,-0.0033,0.9898
3230,-0.3413,-0.0133,-0.3044,-0.0079,-0.0050,0.9898
3235,-0.3349,-0.0047,-0.2746,-0.0040,-0.0034,0.9895
3240,-0.2773,0.1027,-0.3007,-0.0079,-0.0027,0.9872
3245,-0.2369,0.0288,-0.2869,-0.0046,-0.0029,0.9888
3250,-0.2876,0.1086,-0.3226,-0.0070,-0.0044,0.9894
3255,-0.3078,0.0965,-0.2817,-0.0049,-0.0042,0.9891
3260,-0.2859,-0.0005,-0.3167,-0.0070,-0.0042,0.9896
3265,-0.2994,0.1194,-0.2627,-0.0060,-0.0035,0.9886
3270,-0.2820,0.0441,-0.3016,-0.0058,-0.0033,0.9878
3275,-0.3388,-0.0278,-0.2586,-0.0072,-0.0038,0.9885
3280,-0.3344,0.0936,-0.3088,-0.0044,-0.0039,0.9892
3285,-0.2655,-0.0256,-0.2792,-0.0083,-0.0041,0.9889
3290,-0.3543,-0.0049,-0.2837,-0.0042,-0.0023,0.9871
3295,-0.2948,0.1312,-0.2795,-0.0074,-0.0028,0.9896
3300,-0.2699,0.0983,-0.2829,-0.0051,-0.0037,0.9899
3305,-0.2866,-0.0133,-0.2674,-0.0065,-0.0043,0.9884
3310,-0.3669,0.0702,-0.2930,-0.0066,-0.0041,0.9879
3315,-0.2233,0.0909,-0.3098,-0.0049,-0.0031,0.9888
3320,-0.2965,-0.0734,-0.2679,-0.0083,-0.0034,0.9901
3325,-0.2999,0.0756,-0.2755,-0.0032,-0.0041,0.9851
3330,-0.3137,0.0456,-0.3068,-0.0077,-0.0046,0.9885
3335,-0.2748,0.0561,-0.3049,-0.0040,-0.0041,0.9911
3340,-0.3024,0.0879,-0.2869,-0.0072,-0.0034,0.9880
3345,-0.2445,0.0687,-0.2773,-0.0062,-0.0031,0.9885
3350,-0.2526,-0.0593,-0.2487,-0.0062,-0.0035,0.9876
3355,-0.3113,-0.0143,-0.3132,-0.0086,-0.0048,0.9896
3360,-0.3179,0.0436,-0.2844,-0.0041,-0.0046,0.9870
3365,-0.3374,0.0362,-0.2987,-0.0077,-0.0029,0.9888
3370,-0.2948,0.0896,-0.3044,-0.0049,-0.0027,0.9895
3375,-0.3280,0.0039,-0.2896,-0.0068,-0.0035,0.9898
3380,-0.3354,0.0596,-0.2891,-0.0061,-0.0043,0.9881
3385,-0.2637,0.0714,-0.2977,-0.0051,-0.0040,0.9882
3390,-0.2480,0.0640,-0.2977,-0.0071,-0.0020,0.9905
3395,-0.3083,0.0675,-0.2884,-0.0051,-0.0023,0.9885
3400,-0.2778,0.1064,-0.2733,-0.0059,-0.0031,0.9885
3405,-0.2386,0.0357,-0.2935,-0.0056,-0.0044,0.9890
3410,-0.3344,0.0492,-0.2704,-0.0060,-0.0040,0.9897
3415,-0.2733,0.1098,-0.2820,-0.0070,-0.0032,0.9889
3420,-0.2736,0.0579,-0.2967,-0.0042,-0.0022,0.9876
3425,-0.2590,0.0438,-0.2827,-0.0059,-0.0031,0.9893
3430,-0.2751,0.0783,-0.2650,-0.0062,-0.0045,0.9898
3435,-0.3031,0.0150,-0.2984,-0.0051,-0.0053,0.9884
3440,-0.3487,0.0726,-0.2664,-0.0076,-0.0038,0.9883
3445,-0.3393,0.1143,-0.2805,-0.0041,-0.0018,0.9886
3450,-0.2879,-0.0268,-0.2733,-0.0085,-0.0030,0.9896
3455,-0.3324,0.0399,-0.2728,-0.0052,-0.0054,0.9881
3465,-0.2583,0.0372,-0.2748,-0.0073,-0.0034,0.9882
3470,-0.3381,0.1103,-0.3009,-0.0060,-0.0031,0.9873
3475,-0.2603,0.1010,-0.3093,-0.0049,-0.0017,0.9870
3480,-0.2824,0.0416,-0.2930,-0.0083,-0.0031,0.9906
3485,-0.3218,0.0007,-0.2790,-0.0037,-0.0051,0.9901
3490,-0.3438,0.0320,-0.2886,-0.0079,-0.0051,0.9894
3495,-0.3189,0.1177,-0.2918,-0.0033,-0.0028,0.9896
3500,-0.3246,0.0239,-0.3172,-0.0081,-0.0016,0.9907
3505,-0.2726,0.0214,-0.2655,-0.0054,-0.0029,0.9891
3510,-0.2492,0.0352,-0.3029,-0.0053,-0.0034,0.9883
3515,-0.3386,0.0347,-0.2982,-0.0065,-0.0056,0.9903
3520,-0.3428,0.0970,-0.2785,-0.0047,-0.0030,0.9894
3525,-0.3169,0.0593,-0.2861,-0.0086,-0.0033,0.9898
3530,-0.3443,-0.0158,-0.2829,-0.0040,-0.0032,0.9872
3535,-0.3612,0.0126,-0.2440,-0.0089,-0.0043,0.9891
3540,-0.3635,0.0936,-0.2869,-0.0046,-0.0048,0.9900
3545,-0.2881,0.0746,-0.2884,-0.0061,-0.0036,0.9869
3550,-0.3297,0.0736,-0.2778,-0.0061,-0.0029,0.9902
3555,-0.3019,0.0726,-0.2554,-0.0052,-0.0023,0.9918
3560,-0.2554,0.0271,-0.2935,-0.0071,-0.0047,0.9891
3565,-0.3797,0.1140,-0.3012,-0.0045,-0.0047,0.9878
3570,-0.3014,0.0529,-0.2847,-0.0050,-0.0019,0.9883
3575,-0.2728,0.0172,-0.3090,-0.0049,-0.0033,0.9907
3580,-0.2603,0.0199,-0.2726,-0.0056,-0.0040,0.9884
3585,-0.2608,0.0680,-0.2751,-0.0055,-0.0051,0.9888
3590,-0.3758,0.1143,-0.2610,-0.0064,-0.0043,0.9897
3595,-0.3110,0.1140,-0.2747,-0.0043,-0.0035,0.9866
3600,-0.3507,0.0295,-0.2884,-0.0074,-0.0019,0.9898
3605,-0.3100,0.1182,-0.3014,-0.0049,-0.0037,0.9894
3610,-0.2997,0.0510,-0.2938,-0.0071,-0.0044,0.9910
3615,-0.3009,0.0332,-0.2563,-0.0040,-0.0046,0.9898
3620,-0.3470,0.0005,-0.2997,-0.0058,-0.0027,0.9879
3625,-0.2642,0.1251,-0.2502,-0.0064,-0.0014,0.9877
3630,-0.2689,0.0571,-0.2753,-0.0057,-0.0033,0.9889
3635,-0.2721,0.0549,-0.2913,-0.0060,-0.0050,0.9951
3640,-0.3241,0.1005,-0.2645,-0.0058,-0.0060,0.9865
3645,-0.3029,0.0411,-0.2586,-0.0074,-0.0012,0.9853
3650,-0.3260,0.0153,-0.2783,-0.0058,-0.0021,0.9887
3655,-0.2465,0.0291,-0.3164,-0.0065,-0.0024,0.9860
3660,-0.3575,-0.0094,-0.2790,-0.0059,-0.0052,0.9912
3665,-0.3718,0.0185,-0.2923,-0.0064,-0.0053,0.9863
3670,-0.3002,0.1182,-0.2765,-0.0057,-0.0021,0.9867
3675,-0.3149,0.0470,-0.2674,-0.0063,-0.0012,0.9883
3680,-0.2965,0.0340,-0.3085,-0.0054,-0.0031,0.9905
3685,-0.3312,0.0239,-0.3046,-0.0056,-0.0048,0.9922
3690,-0.3218,-0.0202,-0.2701,-0.0067,-0.0047,0.9889
3695,-0.2859,0.0874,-0.3137,-0.0058,-0.0042,0.9861
3700,-0.2541,0.0638,-0.2832,-0.0051,-0.0015,0.9863
3705,-0.2741,0.0884,-0.2874,-0.0066,-0.0022,0.9927
3710,-0.3002,0.0217,-0.2871,-0.0058,-0.0047,0.9873
3715,-0.3211,0.0601,-0.2751,-0.0056,-0.0043,0.9835
3720,-0.2302,0.1086,-0.2450,-0.0061,-0.0025,0.9902
3725,-0.3019,0.1128,-0.2672,-0.0050,-0.0024,0.9918
3730,-0.3585,-0.0249,-0.2962,-0.0080,-0.0051,0.9886
3735,-0.3896,0.0756,-0.3105,-0.0044,-0.0030,0.9854
3740,-0.2455,0.0557,-0.2613,-0.0060,-0.0041,0.9875
3745,-0.3317,0.0859,-0.3233,-0.0057,-0.0032,0.9884
3750,-0.3403,-0.0007,-0.2726,-0.0061,-0.0039,0.9875
3755,-0.2546,0.1000,-0.2453,-0.0079,-0.0065,0.9861
3760,-0.2566,0.0399,-0.2881,-0.0038,-0.0048,0.9912
3765,-0.2539,-0.0199,-0.3095,-0.0089,-0.0018,0.9893
3770,-0.3822,0.1088,-0.2603,-0.0035,-0.0029,0.9873
3775,-0.3088,0.0502,-0.2682,-0.0075,-0.0031,0.9870
3780,-0.2758,0.0404,-0.2329,-0.0053,-0.0042,0.9899
3785,-0.2406,0.0992,-0.2748,-0.0061,-0.0027,0.9891
3790,-0.3603,0.0726,-0.3026,-0.0060,-0.0035,0.9886
3795,-0.2595,0.0182,-0.2994,-0.0048,-0.0038,0.9826
3800,-0.2256,0.1477,-0.3179,-0.0084,-0.0029,0.9893
3805,-0.3836,0.1039,-0.2568,-0.0040,-0.0049,0.9917
3810,-0.3053,0.0084,-0.2526,-0.0080,-0.0042,0.9882
