1230,-0.2465,0.1106,-0.2593,-0.0056,-0.0032,0.9883,0,0,0,1,32,0.1,0.1,0.1
1235,-0.2731,0.0532,-0.2903,-0.0066,-0.0032,0.9866,0,0,0,1,32,0.1,0.1,0.1
1240,-0.3529,0.0677,-0.3098,-0.0065,-0.0032,0.9897,0,0,0,1,32,0.1,0.1,0.1
1245,-0.2758,0.049,-0.2859,-0.0065,-0.0043,0.9909,0,0,0,1,32,0.1,0.1,0.1
1250,-0.3356,0.0731,-0.303,-0.0058,-0.0032,0.9866,0,0,0,1,32,0.1,0.1,0.1
1255,-0.3484,0.0492,-0.3034,-0.0057,-0.0017,0.9889,0,0,0,1,32,0.1,0.1,0.1
1260,-0.259,0.1244,-0.2529,-0.0059,-0.0031,0.9883,0,0,0,1,32,0.1,0.1,0.1
1265,-0.2746,0.1157,-0.2646,-0.0067,-0.0039,0.9906,0,0,0,1,32,0.1,0.1,0.1
1270,-0.2901,0.0596,-0.3093,-0.0058,-0.0045,0.9873,0,0,0,1,32,0.1,0.1,0.1
1275,-0.3068,-0.0074,-0.2847,-0.006,-0.0031,0.9876,0,0,0,1,32,0.1,0.1,0.1
1280,-0.2701,0.0694,-0.2792,-0.0063,-0.0035,0.9905,0,0,0,1,32,0.1,0.1,0.1
1285,-0.3245,0.0968,-0.2603,-0.006,-0.0029,0.9864,0,0,0,1,32,0.1,0.1,0.1
1290,-0.3255,0.1113,-0.2623,-0.0064,-0.0045,0.9946,0,0,0,1,32,0.1,0.1,0.1
1295,-0.3078,0.0598,-0.2844,-0.005,-0.0046,0.9869,0,0,0,1,32,0.1,0.1,0.1
1300,-0.3019,-0.0657,-0.2728,-0.0057,-0.0029,0.9892,0,0,0,1,32,0.1,0.1,0.1
1305,-0.3635,0.0547,-0.2704,-0.0066,-0.0016,0.9868,0,0,0,1,32,0.1,0.1,0.1
1310,-0.3056,0.0468,-0.298,-0.0054,-0.003,0.9911,0,0,0,1,32,0.1,0.1,0.1
1315,-0.3103,0.0973,-0.2369,-0.0071,-0.0037,0.9896,0,0,0,1,32,0.1,0.1,0.1
1320,-0.281,0.0448,-0.3218,-0.0049,-0.0034,0.9884,0,0,0,1,32,0.1,0.1,0.1
1325,-0.2758,0.1088,-0.2755,-0.0069,-0.003,0.9896,0,0,0,1,32,0.1,0.1,0.1
1330,-0.3223,0.0867,-0.2785,-0.0057,-0.0032,0.9898,0,0,0,1,32,0.1,0.1,0.1
1335,-0.3445,0.0268,-0.2507,-0.0054,-0.0035,0.9908,0,0,0,1,32,0.1,0.1,0.1
1340,-0.295,0.0712,-0.2682,-0.0061,-0.0043,0.9883,0,0,0,1,32,0.1,0.1,0.1
1345,-0.264,0.0574,-0.3113,-0.0045,-0.0047,0.9872,0,0,0,1,32,0.1,0.1,0.1
1350,-0.2891,0.0089,-0.2778,-0.008,-0.0027,0.988,0,0,0,1,32,0.1,0.1,0.1
1355,-0.2948,-0.0207,-0.2881,-0.004,-0.0016,0.9881,0,0,0,1,32,0.1,0.1,0.1
1360,-0.2994,0.1133,-0.2736,-0.0073,-0.0023,0.9888,0,0,0,1,32,0.1,0.1,0.1
1365,-0.2477,0.047,-0.2972,-0.0046,-0.0053,0.9909,0,0,0,1,32,0.1,0.1,0.1
1370,-0.331,0.0424,-0.2817,-0.0058,-0.0046,0.9908,0,0,0,1,32,0.1,0.1,0.1
1375,-0.3122,0.0724,-0.2933,-0.0073,-0.0038,0.986,0,0,0,1,32,0.1,0.1,0.1
1380,-0.2677,0.0931,-0.2997,-0.0038,-0.0011,0.9904,0,0,0,1,32,0.1,0.1,0.1
1385,-0.2403,0.0852,-0.2911,-0.0083,-0.0031,0.991,0,0,0,1,32,0.1,0.1,0.1
1390,-0.3361,0.0185,-0.3157,-0.0039,-0.0056,0.9883,0,0,0,1,32,0.1,0.1,0.1
1395,-0.282,0.0761,-0.2797,-0.0084,-0.0045,0.9863,0,0,0,1,32,0.1,0.1,0.1
1400,-0.2494,0.0707,-0.2719,-0.0054,-0.0022,0.9923,0,0,0,1,32,0.1,0.1,0.1
1405,-0.276,0.0182,-0.3154,-0.0057,-0.0017,0.9906,0,0,0,1,32,0.1,0.1,0.1
1410,-0.2329,0.0894,-0.2933,-0.0076,-0.0028,0.9899,0,0,0,1,32,0.1,0.1,0.1
1415,-0.3292,0.0278,-0.2684,-0.0045,-0.0042,0.9881,0,0,0,1,32,0.1,0.1,0.1
1420,-0.2743,0.0751,-0.2482,-0.0077,-0.0044,0.988,0,0,0,1,32,0.1,0.1,0.1
1425,-0.3051,0.1322,-0.2618,-0.0029,-0.0024,0.977,0,0,0,1,32,0.1,0.1,0.1
1430,-0.2635,-0.0165,-0.2837,-0.0083,-0.0036,0.9901,0,0,0,1,32,0.1,0.1,0.1
1435,-0.2541,0.064,-0.2662,-0.0039,-0.0029,0.9876,0,0,0,1,32,0.1,0.1,0.1
1440,-0.2642,0.1022,-0.2876,-0.0066,-0.0041,0.9954,0,0,0,1,32,0.1,0.1,0.1
1445,-0.343,0.0751,-0.295,-0.0065,-0.0043,0.9923,0,0,0,1,32,0.1,0.1,0.1
1450,-0.3014,0.0653,-0.3066,-0.0052,-0.003,0.9875,0,0,0,1,32,0.1,0.1,0.1
1455,-0.3071,0.1051,-0.2911,-0.0076,-0.0025,0.9877,0,0,0,1,32,0.1,0.1,0.1
1460,-0.2859,-0.0094,-0.2667,-0.0053,-0.0042,0.993,0,0,0,1,32,0.1,0.1,0.1
1465,-0.4405,0.0675,-0.2763,-0.0074,-0.0047,0.9838,0,0,0,1,32,0.1,0.1,0.1
1470,-0.2482,0.0805,-0.2943,-0.0049,-0.0038,0.9879,0,0,0,1,32,0.1,0.1,0.1
1475,-0.2962,0.0153,-0.3201,-0.0073,-0.0033,0.9927,0,0,0,1,32,0.1,0.1,0.1
1480,-0.393,0.0978,-0.2728,-0.0057,-0.0048,0.9868,0,0,0,1,32,0.1,0.1,0.1
1485,-0.347,0.0608,-0.2965,-0.0059,-0.0039,0.9837,0,0,0,1,32,0.1,0.1,0.1
1490,-0.2775,0.0628,-0.2743,-0.0058,-0.0033,0.9901,0,0,0,1,32,0.1,0.1,0.1
1495,-0.3566,-0.0254,-0.2655,-0.005,-0.0024,0.9918,0,0,0,1,32,0.1,0.1,0.1
1500,-0.3231,-0.0155,-0.277,-0.0064,-0.0028,0.9872,0,0,0,1,32,0.1,0.1,0.1
1505,-0.2354,0.0672,-0.2672,-0.005,-0.0042,0.985,0,0,0,1,32,0.1,0.1,0.1
1510,-0.2672,0.0527,-0.3115,-0.0053,-0.0045,0.9901,0,0,0,1,32,0.1,0.1,0.1
1515,-0.3039,0.1283,-0.2952,-0.0062,-0.0035,0.985,0,0,0,1,32,0.1,0.1,0.1
1520,-0.2943,-0.0027,-0.3209,-0.0059,-0.0035,0.9847,0,0,0,1,32,0.1,0.1,0.1
1525,-0.2859,0.1768,-0.3007,-0.0066,-0.0034,0.9911,0,0,0,1,32,0.1,0.1,0.1
1530,-0.3295,0.0561,-0.2965,-0.0058,-0.0039,0.9918,0,0,0,1,32,0.1,0.1,0.1
1535,-0.2719,0.1172,-0.2743,-0.0061,-0.0034,0.9878,0,0,0,1,32,0.1,0.1,0.1
1540,-0.3241,0.0793,-0.2448,-0.0059,-0.0027,0.9882,0,0,0,1,32,0.1,0.1,0.1
1545,-0.3617,0.0694,-0.3226,-0.0054,-0.0029,0.9902,0,0,0,1,32,0.1,0.1,0.1
1550,-0.2866,0.0975,-0.281,-0.0055,-0.003,0.9763,0,0,0,1,32,0.1,0.1,0.1
1555,-0.2603,0.033,-0.3066,-0.0057,-0.0025,0.9955,0,0,0,1,32,0.1,0.1,0.1
1560,-0.3571,0.0357,-0.2827,-0.0074,-0.0052,0.9913,0,0,0,1,32,0.1,0.1,0.1
1565,-0.3376,0.0313,-0.3113,-0.0056,-0.0041,0.9856,0,0,0,1,32,0.1,0.1,0.1
1570,-0.2576,0.0025,-0.28,-0.0059,-0.0023,0.9876,0,0,0,1,32,0.1,0.1,0.1
1575,-0.2864,-0.0475,-0.2556,-0.0069,-0.0032,0.991,0,0,0,1,32,0.1,0.1,0.1
1580,-0.2911,0.0291,-0.2888,-0.0042,-0.0051,0.9875,0,0,0,1,32,0.1,0.1,0.1
1585,-0.2893,0.0377,-0.2785,-0.0085,-0.0038,0.99,0,0,0,1,32,0.1,0.1,0.1
1595,-0.358,0.017,-0.2896,-0.0058,-0.0037,0.9928,0,0,0,1,32,0.1,0.1,0.1
1600,-0.3511,0.0598,-0.2888,-0.0072,-0.0036,0.9864,0,0,0,1,32,0.1,0.1,0.1
1605,-0.277,0.0739,-0.2598,-0.0048,-0.0012,0.9847,0,0,0,1,32,0.1,0.1,0.1
1610,-0.2546,0.0357,-0.2805,-0.0063,-0.0023,0.9893,0,0,0,1,32,0.1,0.1,0.1
1615,-0.2933,0.0963,-0.2844,-0.0066,-0.0052,0.99,0,0,0,1,32,0.1,0.1,0.1
1620,-0.3004,0.0749,-0.2751,-0.0047,-0.0048,0.9886,0,0,0,1,32,0.1,0.1,0.1
1625,-0.2923,0.0744,-0.2884,-0.0075,-0.0037,0.9887,0,0,0,1,32,0.1,0.1,0.1
1630,-0.2832,0.0025,-0.2687,-0.004,-0.0022,0.9897,0,0,0,1,32,0.1,0.1,0.1
1635,-0.2736,0.0443,-0.2554,-0.0082,-0.0018,0.9887,0,0,0,1,32,0.1,0.1,0.1
1640,-0.2861,0.1226,-0.2731,-0.0038,-0.0026,0.9875,0,0,0,1,32,0.1,0.1,0.1
1645,-0.2977,0.0204,-0.2605,-0.0067,-0.0057,0.9885,0,0,0,1,32,0.1,0.1,0.1
1650,-0.3455,0.067,-0.2817,-0.0048,-0.0041,0.9883,0,0,0,1,32,0.1,0.1,0.1
1655,-0.249,0.0015,-0.2864,-0.0065,-0.0022,0.9884,0,0,0,1,32,0.1,0.1,0.1
1660,-0.3108,0.0091,-0.3039,-0.0073,-0.0014,0.9883,0,0,0,1,32,0.1,0.1,0.1
1665,-0.3063,0.0643,-0.33,-0.0032,-0.0033,0.9894,0,0,0,1,32,0.1,0.1,0.1
1670,-0.3029,0.1916,-0.2952,-0.0081,-0.0056,0.9858,0,0,0,1,32,0.1,0.1,0.1
1675,-0.3105,0.1042,-0.2773,-0.0039,-0.0047,0.9891,0,0,0,1,32,0.1,0.1,0.1
1680,-0.3684,0.0131,-0.2955,-0.008,-0.0037,0.9901,0,0,0,1,32,0.1,0.1,0.1
1685,-0.2832,0.051,-0.2785,-0.0039,-0.0011,0.9864,0,0,0,1,32,0.1,0.1,0.1
1690,-0.2108,0.1448,-0.2834,-0.0071,-0.002,0.9864,0,0,0,1,32,0.1,0.1,0.1
1695,-0.2787,0.046,-0.2844,-0.0069,-0.0065,0.9885,0,0,0,1,32,0.1,0.1,0.1
1700,-0.3026,0.0362,-0.3105,-0.0052,-0.0065,0.9885,0,0,0,1,32,0.1,0.1,0.1
1705,-0.3398,0.1312,-0.2938,-0.0038,-0.0008,0.9889,0,0,0,1,32,0.1,0.1,0.1
1710,-0.2731,0.0475,-0.2802,-0.0038,-0.0029,0.9896,0,0,0,1,32,0.1,0.1,0.1
1715,-0.2386,0.068,-0.2884,-0.0048,-0.0056,0.9876,0,0,0,1,32,0.1,0.1,0.1
1720,-0.3117,0.0608,-0.2884,-0.0071,-0.0067,0.9926,0,0,0,1,32,0.1,0.1,0.1
1725,-0.3314,-0.0098,-0.3127,-0.0053,-0.004,0.9882,0,0,0,1,32,0.1,0.1,0.1
1730,-0.2987,-0.0098,-0.2844,-0.0054,0.0002,0.9874,0,0,0,1,32,0.1,0.1,0.1
1735,-0.2849,0.1056,-0.2541,-0.0074,-0.0029,0.9866,0,0,0,1,32,0.1,0.1,0.1
1740,-0.2635,0.0761,-0.2576,-0.0046,-0.0067,0.9885,0,0,0,1,32,0.1,0.1,0.1
1745,-0.2967,0.0428,-0.2916,-0.0078,-0.0064,0.9932,0,0,0,1,32,0.1,0.1,0.1
1750,-0.2847,0.0515,-0.309,-0.0046,-0.0033,0.9894,0,0,0,1,32,0.1,0.1,0.1
1755,-0.2955,0.0593,-0.2844,-0.0073,-0.001,0.988,0,0,0,1,32,0.1,0.1,0.1
1760,-0.3093,0.0869,-0.2605,-0.0051,-0.0021,0.9855,0,0,0,1,32,0.1,0.1,0.1
1765,-0.2041,0.0495,-0.2913,-0.0069,-0.0047,0.9877,0,0,0,1,32,0.1,0.1,0.1
1770,-0.2541,0.0027,-0.2916,-0.0055,-0.0062,0.9915,0,0,0,1,32,0.1,0.1,0.1
1775,-0.3521,0.0473,-0.2576,-0.0061,-0.0049,0.988,0,0,0,1,32,0.1,0.1,0.1
1780,-0.2802,0.0532,-0.2847,-0.0068,-0.0017,0.9881,0,0,0,1,32,0.1,0.1,0.1
1785,-0.3046,0.0657,-0.2704,-0.0049,-0.0026,0.9876,0,0,0,1,32,0.1,0.1,0.1
1790,-0.2522,0.0606,-0.2792,-0.0069,-0.0043,0.9901,0,0,0,1,32,0.1,0.1,0.1
1795,-0.2997,0.0813,-0.2849,-0.0058,-0.0058,0.9873,0,0,0,1,32,0.1,0.1,0.1
1800,-0.2477,0.0066,-0.2726,-0.0064,-0.0039,0.9867,0,0,0,1,32,0.1,0.1,0.1
1805,-0.2751,0.1362,-0.2952,-0.0061,-0.0027,0.9932,0,0,0,1,32,0.1,0.1,0.1
1810,-0.3327,0.0872,-0.3014,-0.0056,-0.0023,0.9873,0,0,0,1,32,0.1,0.1,0.1
1815,-0.3324,0.046,-0.2714,-0.0066,-0.0051,0.9868,0,0,0,1,32,0.1,0.1,0.1
1820,-0.3558,0.0401,-0.2716,-0.0058,-0.0057,0.9894,0,0,0,1,32,0.1,0.1,0.1
1825,-0.328,0.0453,-0.2753,-0.0061,-0.0034,0.9891,0,0,0,1,32,0.1,0.1,0.1
1830,-0.281,0.08,-0.2893,-0.0056,-0.0013,0.9867,0,0,0,1,32,0.1,0.1,0.1
1835,-0.2265,0.0298,-0.2901,-0.0055,-0.0021,0.9867,0,0,0,1,32,0.1,0.1,0.1
1840,-0.2504,0.1054,-0.2948,-0.0067,-0.0038,0.9899,0,0,0,1,32,0.1,0.1,0.1
1845,-0.2768,0.0308,-0.2869,-0.0053,-0.0049,0.9907,0,0,0,1,32,0.1,0.1,0.1
1850,-0.2859,0.0581,-0.2578,-0.0065,-0.0031,0.9867,0,0,0,1,32,0.1,0.1,0.1
1855,-0.3189,0.0039,-0.2807,-0.0062,-0.0043,0.9922,0,0,0,1,32,0.1,0.1,0.1
1860,-0.2817,0.085,-0.2603,-0.0057,-0.0032,0.9871,0,0,0,1,32,0.1,0.1,0.1
1865,-0.2123,0.0628,-0.3083,-0.006,-0.0032,0.9906,0,0,0,1,32,0.1,0.1,0.1
1870,-0.2945,0.0889,-0.3093,-0.0045,-0.0044,0.9894,0,0,0,1,32,0.1,0.1,0.1
1875,-0.3607,0.0438,-0.3085,-0.0072,-0.0035,0.9894,0,0,0,1,32,0.1,0.1,0.1
1880,-0.3595,-0.0126,-0.2999,-0.0053,-0.004,0.9877,0,0,0,1,32,0.1,0.1,0.1
1885,-0.2871,0.0187,-0.2847,-0.007,-0.0022,0.988,0,0,0,1,32,0.1,0.1,0.1
1890,-0.2307,0.0611,-0.2861,-0.0052,-0.003,0.9898,0,0,0,1,32,0.1,0.1,0.1
1895,-0.2224,0.1066,-0.2731,-0.0054,-0.0032,0.9889,0,0,0,1,32,0.1,0.1,0.1
1900,-0.2657,0.0113,-0.2517,-0.0073,-0.007,0.9911,0,0,0,1,32,0.1,0.1,0.1
1905,-0.3253,0.0682,-0.3177,-0.0041,-0.0052,0.9898,0,0,0,1,32,0.1,0.1,0.1
1910,-0.3053,0.0177,-0.2613,-0.0086,-0.0019,0.9882,0,0,0,1,32,0.1,0.1,0.1
1915,-0.3181,0.0542,-0.3095,-0.004,-0.0013,0.9883,0,0,0,1,32,0.1,0.1,0.1
1920,-0.3479,0.0552,-0.2726,-0.0074,-0.0031,0.9853,0,0,0,1,32,0.1,0.1,0.1
1925,-0.2807,0.1056,-0.2785,-0.0042,-0.0062,0.9872,0,0,0,1,32,0.1,0.1,0.1
1930,-0.2911,0.0076,-0.2551,-0.0062,-0.0041,0.9888,0,0,0,1,32,0.1,0.1,0.1
1935,-0.3745,0.0795,-0.282,-0.0063,-0.0036,0.987,0,0,0,1,32,0.1,0.1,0.1
1940,-0.2972,0.1273,-0.2854,-0.0039,-0.0025,0.9849,0,0,0,1,32,0.1,0.1,0.1
1945,-0.3342,0.0542,-0.2645,-0.0084,-0.0035,0.9912,0,0,0,1,32,0.1,0.1,0.1
1950,-0.3189,0.0318,-0.2834,-0.0039,-0.0044,0.9911,0,0,0,1,32,0.1,0.1,0.1
1955,-0.2992,0.0714,-0.3002,-0.0084,-0.0038,0.9875,0,0,0,1,32,0.1,0.1,0.1
1960,-0.292,0.1441,-0.2962,-0.004,-0.002,0.9881,0,0,0,1,32,0.1,0.1,0.1
1965,-0.2751,0.0689,-0.2613,-0.0066,-0.0021,0.9856,0,0,0,1,32,0.1,0.1,0.1
1970,-0.2403,0.0692,-0.2494,-0.0064,-0.0037,0.9905,0,0,0,1,32,0.1,0.1,0.1
1975,-0.3514,0.0854,-0.2625,-0.0041,-0.0062,0.9929,0,0,0,1,32,0.1,0.1,0.1
1980,-0.3499,0.0798,-0.297,-0.0072,-0.0045,0.9862,0,0,0,1,32,0.1,0.1,0.1
1985,-0.2997,0.0286,-0.2758,-0.0045,-0.0011,0.9868,0,0,0,1,32,0.1,0.1,0.1
1990,-0.3098,0.1847,-0.2544,-0.0081,-0.0023,0.9909,0,0,0,1,32,0.1,0.1,0.1
1995,-0.3659,0.0433,-0.2943,-0.0041,-0.005,0.9895,0,0,0,1,32,0.1,0.1,0.1
2000,-0.3068,0.0428,-0.2787,-0.0067,-0.0053,0.9891,0,0,0,1,32,0.1,0.1,0.1
2005,-0.2581,0.1418,-0.2901,-0.0054,-0.0028,0.9856,0,0,0,1,32,0.1,0.1,0.1
2010,-0.2583,0.0411,-0.2805,-0.0069,-0.0014,0.9909,0,0,0,1,32,0.1,0.1,0.1
2015,-0.3297,0.0923,-0.3095,-0.0061,-0.0011,0.9904,0,0,0,1,32,0.1,0.1,0.1
2020,-0.2972,0.048,-0.278,-0.005,-0.0046,0.9891,0,0,0,1,32,0.1,0.1,0.1
2025,-0.2667,0.0564,-0.3162,-0.0053,-0.0067,0.9885,0,0,0,1,32,0.1,0.1,0.1
2030,-0.3282,0.0936,-0.3105,-0.0061,-0.0032,0.989,0,0,0,1,32,0.1,0.1,0.1
2035,-0.3438,0.0372,-0.3004,-0.0062,-0.0022,0.9913,0,0,0,1,32,0.1,0.1,0.1
2040,-0.3162,0.0818,-0.2839,-0.0055,-0.0018,0.9897,0,0,0,1,32,0.1,0.1,0.1
2045,-0.2943,0.0936,-0.2714,-0.0061,-0.0043,0.9877,0,0,0,1,32,0.1,0.1,0.1
2050,-0.2787,0.0983,-0.2982,-0.0053,-0.0049,0.9876,0,0,0,1,32,0.1,0.1,0.1
2060,-0.2785,0.0424,-0.3209,-0.0063,-0.0042,0.989,0,0,0,1,32,0.1,0.1,0.1
2060,-0.2935,0.1128,-0.2711,-0.0052,-0.003,0.9905,0,0,0,1,32,0.1,0.1,0.1
2070,-0.2746,0.1162,-0.3206,-0.0053,-0.0018,0.9869,0,0,0,1,32,0.1,0.1,0.1
2075,-0.2768,0.0869,-0.2728,-0.0066,-0.0032,0.9909,0,0,0,1,32,0.1,0.1,0.1
2080,-0.3292,0.1177,-0.2672,-0.0057,-0.0047,0.9892,0,0,0,1,32,0.1,0.1,0.1
2085,-0.3026,0.0485,-0.2736,-0.0065,-0.0057,0.9859,0,0,0,1,32,0.1,0.1,0.1
2090,-0.3177,0.0835,-0.292,-0.0049,-0.0032,0.9913,0,0,0,1,32,0.1,0.1,0.1
2095,-0.331,0.0616,-0.296,-0.0067,-0.0015,0.9872,0,0,0,1,32,0.1,0.1,0.1
2100,-0.3206,0.0534,-0.3233,-0.0058,-0.0017,0.9874,0,0,0,1,32,0.1,0.1,0.1
2105,-0.2748,0.0946,-0.2943,-0.0065,-0.0049,0.987,0,0,0,1,32,0.1,0.1,0.1
2110,-0.2706,-0.0549,-0.3004,-0.0057,-0.0053,0.9937,0,0,0,1,32,0.1,0.1,0.1
2115,-0.3804,0.0687,-0.2684,-0.0067,-0.0038,0.9865,0,0,0,1,32,0.1,0.1,0.1
2120,-0.2844,-0.051,-0.2824,-0.0066,-0.002,0.9895,0,0,0,1,32,0.1,0.1,0.1
2125,-0.2977,0.0527,-0.2605,-0.0062,-0.0018,0.986,0,0,0,1,32,0.1,0.1,0.1
2130,-0.2938,0.0158,-0.2546,-0.0056,-0.0029,0.9868,0,0,0,1,32,0.1,0.1,0.1
2135,-0.2467,0.0032,-0.3108,-0.0064,-0.0053,0.9882,0,0,0,1,32,0.1,0.1,0.1
2140,-0.3177,0.0574,-0.295,-0.0048,-0.0062,0.9953,0,0,0,1,32,0.1,0.1,0.1
2145,-0.3374,0.0308,-0.2765,-0.0063,-0.0038,0.9892,0,0,0,1,32,0.1,0.1,0.1
2150,-0.2844,0.1209,-0.2568,-0.0063,-0.001,0.9861,0,0,0,1,32,0.1,0.1,0.1
2155,-0.3226,0.0717,-0.2711,-0.005,-0.0022,0.9888,0,0,0,1,32,0.1,0.1,0.1
2160,-0.343,0.1111,-0.2839,-0.0073,-0.0051,0.9877,0,0,0,1,32,0.1,0.1,0.1
2165,-0.2893,0.0879,-0.3085,-0.0046,-0.0048,0.9904,0,0,0,1,32,0.1,0.1,0.1
2170,-0.3209,0.067,-0.2763,-0.004,-0.0007,0.9872,0,0,0,1,32,0.1,0.1,0.1
2175,-0.2854,0.0771,-0.31,-0.004,-0.0023,0.9877,0,0,0,1,32,0.1,0.1,0.1
2180,-0.3002,0.1015,-0.2763,-0.0071,-0.0042,0.9899,0,0,0,1,32,0.1,0.1,0.1
2185,-0.2347,0.0244,-0.2763,-0.0046,-0.0059,0.9931,0,0,0,1,32,0.1,0.1,0.1
2190,-0.3425,0.0044,-0.3093,-0.0083,-0.0042,0.9898,0,0,0,1,32,0.1,0.1,0.1
2195,-0.3248,0.0044,-0.2881,-0.0038,-0.0007,0.9904,0,0,0,1,32,0.1,0.1,0.1
2200,-0.3036,0.0709,-0.2558,-0.0089,-0.0022,0.9827,0,0,0,1,32,0.1,0.1,0.1
2205,-0.2408,0.1042,-0.3031,-0.0037,-0.0053,0.9889,0,0,0,1,32,0.1,0.1,0.1
2210,-0.3359,-0.0195,-0.2763,-0.0069,-0.0056,0.9894,0,0,0,1,32,0.1,0.1,0.1
2215,-0.3344,0.1049,-0.2728,-0.0044,-0.0038,0.9873,0,0,0,1,32,0.1,0.1,0.1
2220,-0.2386,0.0958,-0.2605,-0.0054,-0.001,0.9878,0,0,0,1,32,0.1,0.1,0.1
2225,-0.2512,0.0411,-0.2768,-0.0077,-0.0016,0.9852,0,0,0,1,32,0.1,0.1,0.1
2230,-0.2655,0.0731,-0.3167,-0.0034,-0.0035,0.9905,0,0,0,1,32,0.1,0.1,0.1
2235,-0.3084,0.0901,-0.3189,-0.0082,-0.0084,0.9878,0,0,0,1,32,0.1,0.1,0.1
2240,-0.3152,0.0906,-0.2787,-0.0023,-0.004,0.99,0,0,0,1,32,0.1,0.1,0.1
2245,-0.2359,0.0158,-0.3068,-0.0075,0.0001,0.987,0,0,0,1,32,0.1,0.1,0.1
2250,-0.247,0.0227,-0.2886,-0.0052,-0.0009,0.9917,0,0,0,1,32,0.1,0.1,0.1
2255,-0.2943,0.0382,-0.2876,-0.0055,-0.0058,0.9879,0,0,0,1,32,0.1,0.1,0.1
2260,-0.3145,0.1244,-0.2714,-0.007,-0.0077,0.9888,0,0,0,1,32,0.1,0.1,0.1
2265,-0.2945,-0.0241,-0.2992,-0.0043,-0.0037,0.9903,0,0,0,1,32,0.1,0.1,0.1
2270,-0.3014,0.1468,-0.3125,-0.0082,-0.0009,0.9896,0,0,0,1,32,0.1,0.1,0.1
2275,-0.314,0.0552,-0.2406,-0.0037,-0.0015,0.9889,0,0,0,1,32,0.1,0.1,0.1
2280,-0.2504,0.0244,-0.2763,-0.0065,-0.0058,0.9865,0,0,0,1,32,0.1,0.1,0.1
2285,-0.3191,0.0638,-0.3053,-0.0062,-0.0058,0.9875,0,0,0,1,32,0.1,0.1,0.1
2290,-0.3103,0.0219,-0.2893,-0.0067,-0.0055,0.992,0,0,0,1,32,0.1,0.1,0.1
2295,-0.2736,-0.0456,-0.2815,-0.0073,0.0003,0.9898,0,0,0,1,32,0.1,0.1,0.1
2300,-0.212,0.0044,-0.2768,-0.0057,-0.0014,0.9877,0,0,0,1,32,0.1,0.1,0.1
2305,-0.3085,0.0473,-0.3024,-0.0064,-0.0058,0.9889,0,0,0,1,32,0.1,0.1,0.1
2310,-0.3209,0.113,-0.2716,-0.005,-0.0064,0.9894,0,0,0,1,32,0.1,0.1,0.1
2315,-0.3425,0.0643,-0.3113,-0.006,-0.0042,0.9895,0,0,0,1,32,0.1,0.1,0.1
2320,-0.2876,0.0308,-0.2802,-0.0065,-0.0011,0.9882,0,0,0,1,32,0.1,0.1,0.1
2325,-0.3204,0.0202,-0.3083,-0.0061,-0.002,0.987,0,0,0,1,32,0.1,0.1,0.1
2330,-0.2945,0.0084,-0.2935,-0.006,-0.0049,0.9884,0,0,0,1,32,0.1,0.1,0.1
2335,-0.2952,0.0726,-0.2778,-0.005,-0.006,0.9906,0,0,0,1,32,0.1,0.1,0.1
2340,-0.3088,0.0384,-0.2687,-0.0052,-0.0044,0.9886,0,0,0,1,32,0.1,0.1,0.1
2345,-0.3265,0.1017,-0.3056,-0.0063,-0.0017,0.9888,0,0,0,1,32,0.1,0.1,0.1
2350,-0.3012,0.0214,-0.2502,-0.005,-0.0016,0.9887,0,0,0,1,32,0.1,0.1,0.1
2355,-0.2891,0.0401,-0.2556,-0.0059,-0.005,0.9833,0,0,0,1,32,0.1,0.1,0.1
2360,-0.2972,0.0192,-0.2669,-0.005,-0.0052,0.9925,0,0,0,1,32,0.1,0.1,0.1
2365,-0.3691,0.1012,-0.3029,-0.0068,-0.0043,0.9901,0,0,0,1,32,0.1,0.1,0.1
2370,-0.2832,0.0254,-0.2844,-0.0066,-0.0015,0.9886,0,0,0,1,32,0.1,0.1,0.1
2375,-0.31,0.0217,-0.2933,-0.0056,-0.0019,0.9872,0,0,0,1,32,0.1,0.1,0.1
2380,-0.2224,0.114,-0.2659,-0.0051,-0.0046,0.9822,0,0,0,1,32,0.1,0.1,0.1
2385,-0.3659,-0.0185,-0.297,-0.0038,-0.006,0.9946,0,0,0,1,32,0.1,0.1,0.1
2390,-0.2736,0.0428,-0.3223,-0.008,-0.0042,0.99,0,0,0,1,32,0.1,0.1,0.1
2395,-0.3571,-0.0057,-0.2898,-0.0053,-0.0029,0.9903,0,0,0,1,32,0.1,0.1,0.1
2400,-0.2667,0.0768,-0.2682,-0.0072,-0.0014,0.9855,0,0,0,1,32,0.1,0.1,0.1
2405,-0.2861,0.0983,-0.2743,-0.0044,-0.0035,0.9907,0,0,0,1,32,0.1,0.1,0.1
2410,-0.2768,-0.0158,-0.2682,-0.0067,-0.0053,0.9899,0,0,0,1,32,0.1,0.1,0.1
2415,-0.4149,0.064,-0.3167,-0.0065,-0.0042,0.9886,0,0,0,1,32,0.1,0.1,0.1
2420,-0.2659,0.0975,-0.3026,-0.0056,-0.0014,0.9911,0,0,0,1,32,0.1,0.1,0.1
2425,-0.3031,0.0128,-0.2763,-0.0069,-0.0026,0.9901,0,0,0,1,32,0.1,0.1,0.1
2430,-0.3467,0.0111,-0.2726,-0.0043,-0.0037,0.9882,0,0,0,1,32,0.1,0.1,0.1
